SESSIONE	FASCIA	SETTORE	BIBL?	ID CV	NUMERO DOI ESISTENTI	DOIS ESISTENTI	DOIS NON ESISTENTI	I1	I2	I3	SETTORE CONCORSUALE	SSD	S1	S2	S3
4	1	09-H1	B	72837	61	['10.1145/2901739.2903505', '10.1007/978-3-319-33515-5_12', '10.5381/jot.2012.11.2.a7', '10.1007/978-3-319-06862-6_11', '10.1143/PTP.115.23', '10.1109/ICSE-C.2017.142', '10.1109/TSE.2011.54', '10.1109/SEAA.2012.63', '10.1109/WETSoM.2013.6619331', '10.1109/WETSoM.2012.6226997', '10.1016/j.physa.2006.01.007', '10.1109/WSE.2012.6320529', '10.1016/j.ins.2013.05.014', '10.1142/S0218127402005406', '10.1007/978-3-319-18612-2_11', '10.1016/j.foodres.2012.07.058', '10.1109/ISCAS.2002.1010162', '10.1007/978-3-319-14358-3_12', '10.1145/1953355.1953382', '10.1016/j.physa.2004.04.012', '10.1109/ICSE.2015.347', '10.7717/peerj-cs.73', '10.1145/1852786.1852794', '10.1145/1809223.1809227', '10.1109/WETSoM.2015.5', '10.1145/2810146.2810147', '10.1007/978-3-319-06862-6_20', '10.1142/S0218194012500131', '10.1007/978-3-642-38314-4_15', '10.1007/978-3-319-14358-3', '10.1142/S0218194017500401', '10.1002/rnc.1316', '10.1109/SITIS.2015.95', '10.1145/3019612.3019786', '10.1140/epjb/e2006-00064-6', '10.1016/j.ins.2010.10.022', '10.1109/WCRE.2011.52', '10.1109/MSR.2015.35', '10.1109/PPAP.2015.7076850', '10.1111/j.1750-3841.2011.02051.x', '10.1142/9789812701558_0016', '10.1145/2593868.2593879', '10.1145/2639490.2639506', '10.1142/S0218194013500034', '10.1109/ICSTW.2011.26', '10.1145/2568088.2568089', '10.1109/ICSTW.2013.81', '10.1109/CSMR.2012.17', '10.1103/PhysRevE.86.027201', '10.1007/978-3-319-14358-3_11', '10.1109/APSEC.2015.51', '10.1109/CISE.2010.5676891', '10.1142/S0218127406016124', '10.1002/pmic.201000353', '10.1109/SEAA.2015.41', '10.1021/jf103285f', '10.1145/2810146.2810148', '10.1145/2245276.2231972', '10.1145/2764979.2764989', '10.1145/1985374.1985391', '10.1016/j.jprot.2010.12.001']	[]	20	392	11	09/H1	-	11	307	9
4	1	09-H1	B	67509	38	['10.1007/s00500-010-0665-0', '10.1109/ISDA.2011.6121846', '10.1109/HIS.2008.93', '10.1007/s00500-007-0150-6', '10.1002/int.20370', '10.1109/FUZZY.2011.6007610', '10.1016/j.ijar.2009.04.004', '10.1007/s00500-017-2536-4', '10.1109/TII.2014.2304781', '10.1109/TITS.2015.2404431', '10.1007/978-3-642-23713-3_11', '10.1007/s12065-009-0022-3', '10.1007/978-3-642-02319-4_74', '10.1016/j.ijar.2013.06.005', '10.1016/j.neucom.2014.04.070', '10.1109/FUZZ-IEEE.2015.7337868', '10.1109/TCYB.2017.2748225', '10.1016/j.ins.2014.06.014', '10.1109/CEC.2007.4424874', '10.1007/s00500-010-0629-4', '10.1007/978-3-540-87656-4_92', '10.1109/NAFIPS.2006.365450', '10.1109/TFUZZ.2009.2023113', '10.1109/FUZZY.2010.5584292', '10.1109/FUZZY.2010.5583965', '10.1109/IFSA-NAFIPS.2013.6608367', '10.1109/FUZZ-IEEE.2017.8015662', '10.1109/FUZZ-IEEE.2017.8015518', '10.1109/ISDA.2009.166', '10.1109/FUZZ-IEEE.2012.6251174', '10.1016/j.ins.2015.09.045', '10.1016/j.ins.2017.06.039', '10.1007/s00500-009-0460-y', '10.1109/GEFS.2011.5949489', '10.1109/TFUZZ.2011.2173582', '10.1109/FUZZY.2007.4295465', '10.1007/978-3-319-47364-2_66', '10.1016/j.eswa.2014.09.021']	[]	19	697	14	09/H1	-	11	307	9
4	1	09-H1	B	72743	69	['10.1016/j.procs.2015.07.324', '10.1109/IJCNN.2015.7280333', '10.1007/1-4020-3432-6_43', '10.1109/CEC.2016.7744374', '10.1109/fuzz-ieee.2013.6622449', '10.1007/3-540-45808-5_7', '10.1097/jce.0b013e31829a9174', '10.1155/2012/289810', '10.1049/el:20051847', '10.1109/fuzz.2002.1005021', '10.1109/CIMCA.2006.57', '10.1109/JBHI.2015.2430524', '10.1007/1-4020-3432-6_32', '10.1016/j.measurement.2015.01.019', '10.3390/en10071003', '10.1109/ijcnn.2004.1381198', '10.1049/el:20062114', '10.1016/j.neunet.2015.07.006', '10.1109/tfuzz.2004.839659', '10.1109/FUZZ-IEEE.2017.8015723', '10.1016/j.ins.2015.01.007', '10.1007/978-3-319-33747-0_8', '10.1109/MTS.2015.2494279', '10.1109/mmsp.2008.4665157', '10.1109/ISCAS.2014.6865213', '10.1109/CIMCA.2006.160', '10.1109/ISCAS.2005.1465855', '10.1007/978-3-540-45216-4_8', '10.1109/jetcas.2013.2256830', '10.1002/cta.619', '10.1007/978-3-319-18164-6_3', '10.1109/iscas.2010.5537913', '10.1109/ijcnn.2002.1005508', '10.1016/j.neunet.2016.04.007', '10.1049/el.2015.2602', '10.1109/tpwrd.2006.875861', '10.1023/a:1021162422734', '10.1109/EEEIC.2016.7555872', '10.1109/iscas.2006.1692665', '10.1109/MCI.2016.2601759', '10.1007/s11517-016-1597-3', '10.3923/jas.2012.1995.2005', '10.1016/j.compeleceng.2016.10.010', '10.1109/FUZZ-IEEE.2017.8015727', '10.1142/s0218126604001258', '10.1109/IJCNN.2014.6889574', '10.1109/FUZZ-IEEE.2015.7338065', '10.1109/72.991426', '10.1155/2012/491237', '10.1007/978-3-540-73400-0_29', '10.1109/IJCNN.2016.7727593', '10.1109/ICASSP.2007.366610', '10.1109/MNET.2016.7437025', '10.1016/j.bspc.2010.09.006', '10.1007/978-3-319-33747-0_14', '10.1109/FUZZ-IEEE.2016.7737978', '10.1007/10983652_15', '10.1007/s11517-016-1546-1', '10.1109/EEEIC.2017.7977784', '10.1109/IJCNN.2015.7280809', '10.1109/spawc.2012.6292957', '10.1109/fuzz-ieee.2013.6622496', '10.1155/2015/265135', '10.1016/j.measurement.2015.09.025', '10.1109/tfuzz.2008.928603', '10.1007/978-3-540-73400-0_31', '10.1109/tcsii.2005.848981', '10.1016/s0925-2312(03)00392-8', '10.1109/TNNLS.2016.2597444']	[]	24	646	15	09/H1	-	11	307	9
4	1	09-H1	B	60437	75	['10.1007/s11227-016-1678-y', '10.1109/IPDPS.2003.1213204', '10.1007/978-3-319-00491-4_5', '10.1007/978-3-642-15277-1_42', '10.1007/978-0-387-72812-4_10', '10.1002/9780470699904.ch2', '10.1002/cpe.3831', '10.1109/PDP.2011.41', '10.1109/ICDMW.2008.28', '10.1109/TSMCB.2004.836890', '10.1016/j.future.2007.06.006', '10.1016/j.future.2006.04.005', '10.1016/j.future.2006.12.003', '10.1109/HPCS.2010.5547080', '10.1145/1785414.1785451', '10.1007/978-0-387-37831-2_13', '10.1142/S0129626405002064', '10.1177/1063293X13493449', '10.1007/978-3-319-00491-4', '10.1109/MIC.2003.1215667', '10.1109/HPCS.2017.105', '10.1016/j.jcss.2011.12.021', '10.1002/cpe.3563', '10.1002/cpe.3213', '10.1007/978-3-319-49956-7_19', '10.1109/CIT.2011.119', '10.1007/978-3-642-01091-0_15', '10.3233/978-1-61499-322-3-182', '10.1109/GPC.2009.9', '10.1109/ISDA.2009.77', '10.1007/978-3-540-87353-2_3', '10.1504/IJWGS.2005.007548', '10.1016/j.jpdc.2016.03.015', '10.1007/s10723-004-2809-x', '10.1007/978-3-540-27866-5_138', '10.1109/CTS.2014.6867596', '10.1109/HPCSim.2016.7568340', '10.1109/CloudCom.2011.56', '10.1016/j.future.2011.11.007', '10.1016/S0927-5452(05)80007-3', '10.1109/CCGRID.2010.24', '10.1109/HPCSim.2014.6903724', '10.1007/978-3-642-23241-1_4', '10.1109/TSC.2016.2589243', '10.3233/978-1-60750-073-5-109', '10.3233/978-1-61499-583-8-18', '10.1109/DASC.2011.80', '10.1007/11751540_118', '10.1145/2506583.2506605', '10.1007/978-3-642-41428-2_23', '10.1016/j.jpdc.2010.08.012', '10.1109/HPCS.2017.107', '10.1145/2888402', '10.1002/9780470579398.ch12', '10.1109/HPCSim.2012.6266933', '10.1002/cpe.2936', '10.1007/978-3-540-28642-4_29', '10.1007/978-3-642-36949-0_25', '10.1007/978-3-540-71351-7_6', '10.1007/11564126_32', '10.1016/j.jpdc.2007.07.007', '10.1007/978-0-387-09457-1_23', '10.1002/9781118342015.ch23', '10.1016/S0167-739X(02)00088-2', '10.1109/RTSI.2016.7740643', '10.1007/978-3-540-39924-7_83', '10.1145/2534248.2534261', '10.1007/978-1-4419-6794-7_6', '10.1007/978-3-319-49340-4_4', '10.1007/978-0-387-29445-2_7', '10.1145/1866480.1866513', '10.1002/cpe.1311', '10.1109/ICSDM.2015.7298021', '10.3233/978-1-60750-803-8-225', '10.1007/978-0-387-78448-9_7']	[]	23	1180	18	09/H1	-	11	307	9
4	1	09-H1	B	66718	43	['10.1109/TCIAIG.2015.2509600', '10.1016/S0096-0551(01)00010-8', '10.3233/AIC-2011-0509', '10.1007/3-540-45757-7_50', '10.1007/978-3-540-85658-0_1', '10.1017/S1471068415000113', '10.1007/978-3-642-40501-3', '10.1007/11546207_9', '10.1145/1877714.1877717', '10.4230/LIPIcs.ICLP.2010.24', '10.1007/s10472-009-9111-3', '10.1007/978-3-319-23264-5', '10.1007/11546207_31', '10.1007/978-3-642-40564-8_5', '10.1007/978-3-540-89704-0_8', '10.1007/978-3-642-03754-2_2', '10.1007/11837787_4', '10.1109/WI.2006.83', '10.1007/978-3-540-32275-7_34', '10.1145/1013367.1013541', '10.1016/j.tcs.2003.12.017', '10.1007/978-3-642-04238-6_46', '10.1016/S0004-3702(03)00073-0', '10.1109/WI.2006.64', '10.1007/978-3-540-30227-8_59', '10.1007/978-3-642-04238-6_9', '10.1145/635499.635501', '10.1007/978-3-540-89982-2_37', '10.1007/978-3-642-02121-3_70', '10.1007/978-3-319-61033-7', '10.1007/978-3-642-04930-9_20', '10.1007/978-3-642-20895-9_10', '10.1016/j.artint.2008.04.002', '10.1109/WI.2006.138', '10.1007/11853886_10', '10.1007/978-3-642-04581-3_1', '10.1017/S1471068412000105', '10.1007/978-3-642-41524-1_1', '10.1007/978-3-642-20895-9_46', '10.1093/logcom/exn043', '10.1007/s10472-007-9076-z', '10.1007/11762256_22', '10.1007/978-3-642-04222-5_2']	['10.2495/DATA020871', '10.1145/1066157.1066286h']	10	1235	16	09/H1	-	11	307	9
4	1	09-H1	B	69958	35	['10.1007/3-540-36265-7_41', '10.1007/978-3-642-12211-8_10', '10.1007/s11693-009-9022-y', '10.1007/978-3-540-72031-7_15', '10.1017/S0269888909990026', '10.1016/j.jbi.2009.12.005', '10.1504/IJDMB.2016.076017', '10.1371/journal.pcbi.0030012', '10.1109/TCBB.2011.80', '10.1089/153623103322452387', '10.1186/1756-0381-4-12', '10.1109/WODES.2008.4605956', '10.1093/bioinformatics/btw035', '10.1073/pnas.0500554102', '10.1007/978-3-319-12745-3_13', '10.1109/CIBCB.2016.7758109', '10.1007/s00285-012-0539-4', '10.1016/j.tcs.2004.03.064', '10.1186/2043-9113-4-2', '10.1080/00207160.2012.741781', '10.1371/journal.pone.0108358', '10.1101/027524', '10.1073/pnas.1006283107', '10.1186/s12859-016-0914-z', '10.1093/bioinformatics/bts726', '10.1016/j.cor.2009.03.011', '10.1016/j.ic.2014.01.010', '10.1093/bioinformatics/btv296', '10.1186/1471-2105-16-S9-S8', '10.1007/978-3-642-38326-7_16', '10.1111/1440-1681.12532', '10.1371/journal.pone.0097272', '10.1007/11513988_3', '10.1073/pnas.1520213113', '10.4137/CIN.S19965']	['10.5220/0003855702510256']	24	390	11	09/H1	-	11	307	9
4	1	09-H1	B	73189	59	['10.1007/978-1-4614-0061-5_10', '10.1145/2742854.2747287', '10.1145/1147349.1147352', '10.1016/j.micpro.2016.07.002', '10.1109/TC.2001.947011', '10.1145/3121283.3121291', '10.1109/SAMOS.2015.7363684', '10.1109/MECO.2014.6862659', '10.1109/EUC.2015.34', '10.1109/SBAC-PAD.2007.27', '10.1007/978-3-642-03138-0', '10.1016/j.jpdc.2004.10.003', '10.1145/1363686.1364033', '10.1109/MECO.2015.7181897', '10.1109/EDUCON.2014.7096837', '10.1109/DSD.2008.93', '10.1145/2903150.2906829', '10.1145/1066677.1066869', '10.1109/MECO.2017.7977173', '10.1145/1509084', '10.1016/bs.adcom.2016.09.002', '10.1016/j.micpro.2014.04.001', '10.1145/1363686.1364050', '10.1109/DFM.2014.10', '10.1145/2380403.2380444', '10.1109/CISIS.2009.177', '10.1109/DSD.2008.123', '10.1007/978-3-319-16229-4_1', '10.1145/1275571.1275596', '10.1109/DSD.2016.80', '10.1155/2016/3190234', '10.1016/j.future.2014.12.014', '10.1016/j.micpro.2017.05.018', '10.1145/1024295.1024299', '10.1109/ISPDC.2009.35', '10.1016/j.future.2015.07.015', '10.1109/IPDPS.2009.5161111', '10.1109/DSD.2015.62', '10.1016/j.procs.2011.09.081', '10.1049/ip-cdt:20040349', '10.1007/978-3-319-42304-3_3', '10.1109/DSD.2013.39', '10.1109/INDIN.2011.6034998', '10.1109/ISCAS.2010.5537105', '10.1109/HICSS.1997.667272', '10.1109/CAHPC.2004.5', '10.1007/978-3-319-16229-4', '10.1145/2212908.2212959', '10.1109/DSD.2015.52', '10.1109/TC.2007.70832', '10.1007/s10766-014-0312-y', '10.1109/CLUSTERWKSP.2010.5613090', '10.1145/1327171', '10.1504/IJHPCN.2004.007562', '10.1109/4434.641627', '10.3217/jucs-006-10-0948', '10.1109/SBAC-PADW.2014.30', '10.1109/71.780868', '10.1109/INDIN.2013.6889116']	['10.1145/1152779.1147352']	16	430	11	09/H1	-	11	307	9
4	1	09-H1	B	68951	32	['10.1007/978-3-642-04954-5_26', '10.3233/FI-2011-400', '10.1109/WI-IAT.2012.231', '10.1007/978-3-642-10291-2_30', '10.1145/1273496.1273578', '10.1166/jctn.2011.1927', '10.4018/978-1-4666-0188-8.ch010', '10.1109/ENABL.2004.45', '10.1007/11736790_14', '10.1177/0272989X16662654', '10.1109/NLPKE.2010.5587773', '10.1109/MIS.2003.1179195', '10.1007/978-3-540-85287-2_36', '10.1007/978-3-642-35139-6', '10.3115/1220175.1220282', '10.1007/978-3-642-35139-6_16', '10.1109/ICMLA.2013.28', '10.1007/11779568_111', '10.1017/S1351324909990143', '10.1017/S1351324910000197', '10.1155/2017/8781379', '10.1007/978-3-540-74999-8_61', '10.1007/978-3-319-56148-6_16', '10.1007/3-540-32394-5_20', '10.1007/11558590_32', '10.1109/IJCNN.2017.7966319', '10.1109/WI.2003.1241190', '10.3115/1220175.1220226', '10.1109/WI.2004.10105', '10.1007/978-3-319-25789-1_8', '10.1017/S1351324902002875', '10.1007/978-3-642-15314-3_13']	[]	9	457	12	09/H1	-	11	307	9
4	1	09-H1	B	72041	80	['10.1007/978-3-319-25117-2_18', '10.1007/978-3-540-73400-0_48', '10.1109/CAMP.2005.44', '10.1007/978-3-642-04146-4_83', '10.4018/978-1-60960-617-6.ch005', '10.1109/CISIS.2009.137', '10.1007/978-3-319-23231-7_52', '10.1117/12.452176', '10.1109/ICCVW.2009.5457677', '10.1109/ICIP.2011.6115641', '10.1109/ICSC.2013.75', '10.1109/IEMBS.2005.1616789', '10.1007/s10209-014-0381-0', '10.1109/HSI.2010.5514514', '10.1109/CISIS.2010.118', '10.1007/978-3-540-74782-6_49', '10.1109/CISIS.2011.98', '10.1109/HSI.2010.5514519', '10.1109/EURCON.2009.5167624', '10.1109/ICIAP.2003.1234064', '10.1109/ICIP.2009.5414220', '10.1109/CISIS.2012.15', '10.1007/3-540-45808-5_14', '10.1007/978-3-540-39853-0_11', '10.1016/S0921-8890(00)00121-4', '10.1109/ICSC.2012.48', '10.1007/978-3-540-71457-6_48', '10.1007/978-3-540-77226-2_37', '10.1109/HSI.2009.5091027', '10.1007/11504894_42', '10.1109/ISDA.2009.219', '10.1109/EMBC.2016.7592003', '10.1145/568760.568775', '10.1016/j.bica.2013.06.001', '10.1007/978-3-319-49130-1_34', '10.1109/CBMS.2010.6042617', '10.5220/0004744404020408', '10.1109/CISIS.2009.151', '10.1007/978-3-540-85567-5_36', '10.1007/11553595_113', '10.1109/AINA.2011.77', '10.1007/978-3-540-92841-6', '10.1080/08839510801972785', '10.1109/CISIS.2009.87', '10.1007/978-3-642-34274-5_20', '10.1007/978-3-319-07221-0_88', '10.1109/CISIS.2008.57', '10.1007/978-3-540-74782-6_68', '10.1016/j.cmpb.2008.06.005', '10.1007/11558590_37', '10.1007/978-3-540-74829-8_88', '10.1109/IEMBS.2011.6091248', '10.1007/3-540-36128-6_16', '10.1016/j.patcog.2013.03.025', '10.1007/978-3-642-34274-5', '10.1109/HSI.2008.4581446', '10.1007/s11517-016-1571-0', '10.1007/978-3-642-23954-0', '10.1007/978-3-642-41184-7_3', '10.1002/ima.22154', '10.1109/ICSC.2012.41', '10.1109/CISIS.2010.142', '10.1007/s10877-006-9040-1', '10.1109/TMM.2014.2305917', '10.1007/978-3-642-03202-8', '10.1109/ICSC.2016.76', '10.1109/IJCNN.2007.4371200', '10.1109/IJCNN.2002.1007692', '10.1080/088395101317018564', '10.1109/EMBC.2014.6943856', '10.1109/IEMBS.2008.4649643', '10.1007/978-3-540-45216-4_13', '10.1109/ICSC.2016.22', '10.1109/TITB.2008.2007108', '10.1109/ICSC.2014.19', '10.1109/IEMBS.2008.4649856', '10.1109/CBMS.2008.31', '10.1109/CBMS.2014.107', '10.1145/1878061.1878071', '10.1007/978-3-642-10291-2_46']	[]	21	335	10	09/H1	-	11	307	9
4	1	09-H1	B	60980	49	['10.1109/ICASSP.2017.7953223', '10.1109/JSTSP.2017.2756439', '10.1109/LSP.2013.2237901', '10.1109/TASL.2012.2234115', '10.1016/j.neucom.2016.09.018', '10.1109/APSIPA.2013.6694185', '10.1109/ASRU.2011.6163955', '10.1109/DSD.2004.1333310', '10.1109/TASLP.2016.2621669', '10.1109/ICASSP.2010.5495120', '10.1109/TNNLS.2016.2550532', '10.1109/SLT.2016.7846308', '10.1109/ICASSP.2014.6854621', '10.1063/1.4825733', '10.1016/j.specom.2009.05.004', '10.1049/iet-spr.2013.0036', '10.1016/j.neucom.2014.03.005', '10.1109/ISCSLP.2012.6423455', '10.1109/ICASSP.2008.4518596', '10.1109/APSIPA.2016.7820894', '10.1109/TASL.2011.2167610', '10.1109/ICASSP.2007.366997', '10.1016/j.patrec.2017.08.001', '10.1109/ICASSP.2006.1661398', '10.1109/ACCESS.2017.2766675', '10.1109/ICASSP.2016.7472856', '10.1016/j.sbspro.2012.09.856', '10.1109/ICPPW.2006.35', '10.1109/JPROC.2013.2238591', '10.1109/ASRU.2007.4430174', '10.1007/11731177_21', '10.21437/Interspeech.2016-517', '10.1016/j.neucom.2012.02.037', '10.1109/TASL.2009.2035151', '10.1109/ICASSP.2009.4960471', '10.1109/ICASSP.2014.6854216', '10.1109/ICASSP.2012.6288837', '10.1007/11599555_21', '10.1109/TASLP.2015.2489558', '10.1109/ICASSP.2006.1660137', '10.1016/j.neucom.2012.11.008', '10.1109/TASL.2013.2270370', '10.1109/APSIPA.2016.7820701', '10.1109/ISCSLP.2012.6423528', '10.1016/j.csl.2012.05.001', '10.1109/HSCMA.2017.7895557', '10.1049/iet-its.2013.0045', '10.1109/ICASSP.2007.367208', '10.1109/ISCSLP.2010.5684480']	[]	20	727	17	09/H1	-	11	307	9
4	1	09-H1	B	70422	44	['10.1093/logcom/exu012', '10.1016/j.procs.2015.08.491', '10.3233/978-1-61499-686-6-207', '10.1145/2909132.2927474', '10.1016/j.ijar.2010.05.004', '10.1080/09528130110116642', '10.3233/978-1-61499-436-7-455', '10.3233/978-1-60750-619-5-63', '10.3233/978-1-61499-419-0-1117', '10.1016/j.artint.2014.08.004', '10.1016/S0004-3702(00)00030-8', '10.1016/j.artint.2005.02.003', '10.1007/978-3-642-54373-9_12', '10.1007/978-3-319-63004-5_25', '10.3233/978-1-61499-686-6-465', '10.1016/j.ijar.2009.02.006', '10.1080/13875860801944812', '10.1142/S0218213017500026', '10.1017/S0269888911000166', '10.1145/2499149.2499153', '10.3233/978-1-61499-436-7-457', '10.1016/j.artint.2013.05.002', '10.1007/978-3-642-02906-6_9', '10.1093/logcom/exu059', '10.1016/j.artint.2014.03.003', '10.1016/j.artint.2005.05.006', '10.3233/978-1-61499-686-6-467', '10.3233/978-1-61499-436-7-221', '10.3233/978-1-61499-686-6-199', '10.3233/978-1-60750-577-8-87', '10.1007/978-0-387-98197-0_2', '10.1142/S0218213007003278', '10.1109/FUZZY.2007.4295616', '10.1142/S021821301000042X', '10.3233/978-1-61499-672-9-966', '10.3233/978-1-61499-436-7-121', '10.3233/978-1-61499-111-3-358', '10.1007/978-3-319-14726-0_18', '10.3233/978-1-61499-399-5-42', '10.1007/978-3-642-29184-5_13', '10.1016/j.artint.2006.04.001', '10.1016/j.artint.2010.11.005', '10.1016/j.artint.2007.04.004', '10.4018/ijdsst.2014010104']	[]	17	1109	16	09/H1	-	11	307	9
4	1	09-H1	B	68210	28	['10.1109/ISDA.2011.6121790', '10.1109/MASS.2011.125', '10.1093/comjnl/bxm046', '10.1109/NaBIC.2011.6089450', '10.1109/FiCloud.2015.27', '10.1016/j.asoc.2011.03.012', '10.1093/comjnl/bxp035', '10.1007/s12065-010-0044-x', '10.1016/j.ipl.2014.11.009', '10.5220/0006287302460253', '10.1016/j.ins.2010.01.027', '10.1109/WiMOB.2013.6673353', '10.1016/j.engappai.2012.06.002', '10.1007/s00500-012-0897-2', '10.1109/ISDA.2011.6121791', '10.1109/NAFIPS.2006.365449', '10.1109/WF-IoT.2014.6803222', '10.1016/j.asoc.2009.08.024', '10.1007/s11277-014-1683-5', '10.1109/LCOMM.2008.080300', '10.1016/j.jnca.2014.10.007', '10.1109/ISDA.2009.101', '10.1109/ICEBE.2010.46', '10.1109/FUZZ-IEEE.2017.8015662', '10.1109/TWC.2013.121813.130993', '10.1007/978-3-642-30659-4_8', '10.1016/j.comcom.2010.01.003', '10.1007/978-3-319-47364-2_66']	[]	15	525	12	09/H1	-	11	307	9
4	1	09-H1	B	68032	32	['10.1080/00207160701504113', '10.1016/j.cam.2006.10.077', '10.1063/1.3636965', '10.1088/0266-5611/18/4/315', '10.1007/978-3-540-68942-3_5', '10.1007/3-540-46080-2_18', '10.1007/978-3-319-32152-3_5', '10.1016/j.jnnfm.2011.08.014', '10.1109/HPCSim.2015.7237097', '10.1016/j.cam.2005.11.017', '10.1063/1.4981941', '10.1080/00207160.2014.899589', '10.1016/j.parco.2007.12.004', '10.1155/2011/680765', '10.1007/s10915-014-9824-2', '10.1088/0266-5611/28/2/025007', '10.1007/s11587-013-0176-2', '10.1016/j.jcp.2017.01.034', '10.1007/b98051', '10.1002/cpe.1548', '10.1007/11752578_75', '10.1109/HPCSim.2014.6903761', '10.1016/j.procs.2013.05.290', '10.1007/978-3-319-32152-3_3', '10.1007/s11075-012-9636-0', '10.1007/s10766-016-0460-3', '10.1109/IPDPS.2003.1213457', '10.1016/j.cam.2006.10.092', '10.1016/j.parco.2005.09.001', '10.1080/00207160.2010.537328', '10.1109/ISPA.2008.169', '10.1109/CBMS.2005.2']	[]	23	251	11	09/H1	-	11	307	9
4	1	09-H1	B	64151	23	['10.1145/1159733.1159755', '10.1016/j.infsof.2012.01.005', '10.1145/2025113.2025191', '10.1007/978-3-540-75132-8_20', '10.1007/s10664-017-9523-3', '10.1145/1978802.1978812', '10.1007/978-3-540-69566-0_37', '10.1007/978-3-642-37395-4_12', '10.1109/EmpiRE.2013.6615209', '10.1145/1370062.1370079', '10.1145/1852786.1852810', '10.1109/WICSA.2008.8', '10.1109/MTD.2013.6608673', '10.1016/j.jss.2016.06.069', '10.1145/2559978', '10.1109/SECSE.2013.6615104', '10.1109/SYSoSE.2012.6384139', '10.1109/HASE.2011.22', '10.1109/MS.2010.49', '10.1007/s10664-016-9460-6', '10.1007/s10664-009-9121-0', '10.1109/MS.2011.116', '10.1145/2304636.2304639']	['10.1109/TSE.2011']	13	477	15	09/H1	-	11	307	9
4	1	09-H1	B	73463	55	['10.1007/978-3-662-46562-2', '10.1007/978-3-642-54426-2_5', '10.1007/978-3-642-39200-9_46', '10.1109/DEXA.2010.48', '10.1145/1141277.1141681', '10.1007/978-3-319-25747-1_14', '10.1007/b13474', '10.1109/TSC.2013.26', '10.1504/IJMSO.2010.034046', '10.1016/j.is.2005.02.010', '10.1007/s11280-009-0080-6', '10.1109/DEXA.2005.49', '10.1007/978-3-642-34044-4_2', '10.1007/s11280-007-0040-y', '10.1007/978-3-642-31753-8_6', '10.1145/1497308.1497382', '10.1016/j.compind.2014.07.009', '10.1007/978-3-319-19890-3_2', '10.1108/IJWIS-04-2016-0022', '10.1007/978-3-642-24574-9_6', '10.1145/2539150.2539183', '10.1145/1871437.1871608', '10.1109/ECOWS.2009.21', '10.1145/3061710', '10.1007/978-3-662-45714-6_3', '10.1109/DEXA.2006.83', '10.1007/978-3-642-14415-8_3', '10.1007/978-3-642-41030-7_56', '10.1007/978-3-319-10073-9_30', '10.1007/978-3-642-38709-8_23', '10.1109/DEXA.2004.134', '10.1109/DEXA.2012.25', '10.1109/ICDEW.2006.134', '10.1109/DEXA.2011.7', '10.1007/s10844-010-0125-4', '10.1007/978-3-642-02144-2_28', '10.1007/978-3-7908-2789-7_12', '10.1145/2076623.2076650', '10.1007/978-3-540-85481-4_23', '10.1109/ICWS.2016.98', '10.1145/2509908.2509911', '10.1007/978-3-319-11749-2_17', '10.1007/978-3-7908-2148-2_25', '10.1007/978-3-642-24933-4_11', '10.1145/1967486.1967527', '10.1109/WISEW.2003.1286809', '10.1109/DEXA.2013.20', '10.1109/ICWS.2017.129', '10.1007/s10844-015-0369-0', '10.1007/978-3-319-26187-4_3', '10.1007/978-3-642-35623-0_14', '10.1109/DEXA.2003.1232086', '10.1007/978-3-319-59536-8_17', '10.1007/978-3-662-45563-0_21', '10.1016/j.csi.2016.10.010']	[]	13	565	14	09/H1	-	11	307	9
4	2	09-H1	B	73583	47	['10.1109/MMUL.2008.6', '10.1016/j.ipm.2010.12.006', '10.1145/2578726.2578788', '10.1145/2724727', '10.1109/MMEDIA.2010.20', '10.1016/j.is.2016.10.008', '10.1145/3078971.3079035', '10.1007/978-3-319-46759-7_7', '10.1007/978-3-540-71661-7_9', '10.1016/j.ipm.2007.03.002', '10.1145/1516360.1516450', '10.1145/2983554.2983557', '10.1007/978-3-319-25087-8_35', '10.5220/0003185401570166', '10.1007/978-3-540-75195-3_35', '10.1145/1363686.1363799', '10.1109/AXMEDIS.2007.17', '10.1109/CBMI.2011.5972519', '10.1016/j.future.2007.07.012', '10.1016/j.ipm.2006.04.002', '10.1007/s11042-009-0339-z', '10.1145/1991996.1992057', '10.1145/3095713.3095740', '10.1145/2789116.2789136', '10.1109/DEXA.2008.123', '10.1145/1458469.1458473', '10.1007/s11042-017-4450-2', '10.1007/978-3-642-41062-8_25', '10.5220/0004299404680471', '10.1145/1862344.1862360', '10.1007/978-3-319-46759-7_15', '10.1007/978-3-319-25087-8', '10.1145/1290067.1290072', '10.1145/2964911', '10.1134/S1054661810010025', '10.1016/j.future.2008.02.007', '10.1007/978-3-642-29966-7_15', '10.1109/ISCC.2016.7543901', '10.1007/978-3-319-11988-5_4', '10.1007/s10791-017-9318-6', '10.1007/978-3-642-27978-2_1', '10.1016/j.is.2015.01.010', '10.5220/0001968501130122', '10.1145/1290067.1290080', '10.1145/1995412.1995428', '10.1007/978-3-319-25087-8_20', '10.1016/j.eswa.2016.10.055']	['10.1145/1366804.1366910']	8	300	9	09/H1	-	4	99	6
